,date,county,sentiment,New County,viable,id
24809,2020-12-03,West Sussex,0.7142857142857143,West Sussex,1,41
21641,2020-10-31,West Sussex,0.4,West Sussex,1,41
3401,2020-04-24,West Sussex,0.6428571428571429,West Sussex,1,41
11177,2020-07-14,West Sussex,0.625,West Sussex,1,41
18377,2020-09-27,West Sussex,1.0,West Sussex,1,41
24617,2020-12-01,West Sussex,0.0,West Sussex,1,41
18953,2020-10-03,West Sussex,0.375,West Sussex,1,41
713,2020-03-27,West Sussex,0.8095238095238095,West Sussex,1,41
31529,2021-02-11,West Sussex,0.6666666666666666,West Sussex,1,41
13097,2020-08-03,West Sussex,0.0,West Sussex,1,41
9737,2020-06-29,West Sussex,0.3333333333333333,West Sussex,1,41
27689,2021-01-02,West Sussex,0.6666666666666666,West Sussex,1,41
15689,2020-08-30,West Sussex,-0.5,West Sussex,1,41
6185,2020-05-23,West Sussex,0.5714285714285714,West Sussex,1,41
4937,2020-05-10,West Sussex,0.36363636363636365,West Sussex,1,41
30761,2021-02-03,West Sussex,0.5,West Sussex,1,41
19049,2020-10-04,West Sussex,0.2,West Sussex,1,41
26921,2020-12-25,West Sussex,0.6666666666666666,West Sussex,1,41
11657,2020-07-19,West Sussex,0.6,West Sussex,1,41
4457,2020-05-05,West Sussex,1.0,West Sussex,1,41
16937,2020-09-12,West Sussex,0.9090909090909091,West Sussex,1,41
6953,2020-05-31,West Sussex,0.2,West Sussex,1,41
31625,2021-02-12,West Sussex,1.0,West Sussex,1,41
12137,2020-07-24,West Sussex,0.6666666666666666,West Sussex,1,41
1577,2020-04-05,West Sussex,1.0,West Sussex,1,41
21545,2020-10-30,West Sussex,1.0,West Sussex,1,41
23657,2020-11-21,West Sussex,0.6666666666666666,West Sussex,1,41
4169,2020-05-02,West Sussex,0.8333333333333334,West Sussex,1,41
13193,2020-08-04,West Sussex,0.25,West Sussex,1,41
4553,2020-05-06,West Sussex,0.7692307692307693,West Sussex,1,41
33833,2021-03-07,West Sussex,-0.25,West Sussex,1,41
9353,2020-06-25,West Sussex,0.2857142857142857,West Sussex,1,41
33449,2021-03-03,West Sussex,1.0,West Sussex,1,41
30377,2021-01-30,West Sussex,1.0,West Sussex,1,41
11273,2020-07-15,West Sussex,0.42857142857142855,West Sussex,1,41
18857,2020-10-02,West Sussex,0.42105263157894735,West Sussex,1,41
4073,2020-05-01,West Sussex,0.8333333333333334,West Sussex,1,41
31433,2021-02-10,West Sussex,-1.0,West Sussex,1,41
5705,2020-05-18,West Sussex,1.0,West Sussex,1,41
22505,2020-11-09,West Sussex,0.5,West Sussex,1,41
5609,2020-05-17,West Sussex,0.42857142857142855,West Sussex,1,41
7721,2020-06-08,West Sussex,1.0,West Sussex,1,41
6089,2020-05-22,West Sussex,1.0,West Sussex,1,41
5897,2020-05-20,West Sussex,1.0,West Sussex,1,41
21833,2020-11-02,West Sussex,1.0,West Sussex,1,41
12905,2020-08-01,West Sussex,1.0,West Sussex,1,41
3593,2020-04-26,West Sussex,1.0,West Sussex,1,41
16841,2020-09-11,West Sussex,0.7777777777777778,West Sussex,1,41
4841,2020-05-09,West Sussex,0.8888888888888888,West Sussex,1,41
25577,2020-12-11,West Sussex,0.9,West Sussex,1,41
7817,2020-06-09,West Sussex,1.0,West Sussex,1,41
28745,2021-01-13,West Sussex,0.8333333333333334,West Sussex,1,41
30089,2021-01-27,West Sussex,1.0,West Sussex,1,41
27881,2021-01-04,West Sussex,0.8666666666666667,West Sussex,1,41
8201,2020-06-13,West Sussex,0.0,West Sussex,1,41
12233,2020-07-25,West Sussex,1.0,West Sussex,1,41
25481,2020-12-10,West Sussex,0.6666666666666666,West Sussex,1,41
16649,2020-09-09,West Sussex,0.5,West Sussex,1,41
7145,2020-06-02,West Sussex,0.6,West Sussex,1,41
21737,2020-11-01,West Sussex,0.5,West Sussex,1,41
23561,2020-11-20,West Sussex,-0.5,West Sussex,1,41
16265,2020-09-05,West Sussex,1.0,West Sussex,1,41
3497,2020-04-25,West Sussex,1.0,West Sussex,1,41
15785,2020-08-31,West Sussex,1.0,West Sussex,1,41
17801,2020-09-21,West Sussex,0.8,West Sussex,1,41
13001,2020-08-02,West Sussex,0.875,West Sussex,1,41
30857,2021-02-04,West Sussex,0.75,West Sussex,1,41
1481,2020-04-04,West Sussex,0.9285714285714286,West Sussex,1,41
29417,2021-01-20,West Sussex,0.625,West Sussex,1,41
3305,2020-04-23,West Sussex,0.625,West Sussex,1,41
26057,2020-12-16,West Sussex,0.9,West Sussex,1,41
27305,2020-12-29,West Sussex,0.5,West Sussex,1,41
20777,2020-10-22,West Sussex,0.875,West Sussex,1,41
5321,2020-05-14,West Sussex,0.7142857142857143,West Sussex,1,41
20393,2020-10-18,West Sussex,0.0,West Sussex,1,41
8681,2020-06-18,West Sussex,1.0,West Sussex,1,41
28169,2021-01-07,West Sussex,0.6,West Sussex,1,41
10697,2020-07-09,West Sussex,0.875,West Sussex,1,41
10409,2020-07-06,West Sussex,0.5,West Sussex,1,41
2249,2020-04-12,West Sussex,0.6875,West Sussex,1,41
8585,2020-06-17,West Sussex,0.6,West Sussex,1,41
33065,2021-02-27,West Sussex,0.0,West Sussex,1,41
10793,2020-07-10,West Sussex,1.0,West Sussex,1,41
5417,2020-05-15,West Sussex,0.6666666666666666,West Sussex,1,41
32873,2021-02-25,West Sussex,0.0,West Sussex,1,41
17417,2020-09-17,West Sussex,1.0,West Sussex,1,41
8873,2020-06-20,West Sussex,0.6666666666666666,West Sussex,1,41
32393,2021-02-20,West Sussex,1.0,West Sussex,1,41
32489,2021-02-21,West Sussex,1.0,West Sussex,1,41
24425,2020-11-29,West Sussex,0.8333333333333334,West Sussex,1,41
13961,2020-08-12,West Sussex,1.0,West Sussex,1,41
8969,2020-06-21,West Sussex,0.5,West Sussex,1,41
2153,2020-04-11,West Sussex,0.5454545454545454,West Sussex,1,41
24041,2020-11-25,West Sussex,0.4,West Sussex,1,41
6665,2020-05-28,West Sussex,0.75,West Sussex,1,41
26249,2020-12-18,West Sussex,0.0,West Sussex,1,41
32297,2021-02-19,West Sussex,1.0,West Sussex,1,41
19625,2020-10-10,West Sussex,1.0,West Sussex,1,41
8777,2020-06-19,West Sussex,0.75,West Sussex,1,41
19913,2020-10-13,West Sussex,0.625,West Sussex,1,41
6761,2020-05-29,West Sussex,0.625,West Sussex,1,41
425,2020-03-24,West Sussex,0.7241379310344828,West Sussex,1,41
32201,2021-02-18,West Sussex,1.0,West Sussex,1,41
34505,2021-03-14,West Sussex,1.0,West Sussex,1,41
26153,2020-12-17,West Sussex,0.375,West Sussex,1,41
14825,2020-08-21,West Sussex,0.3333333333333333,West Sussex,1,41
29705,2021-01-23,West Sussex,1.0,West Sussex,1,41
19529,2020-10-09,West Sussex,0.5,West Sussex,1,41
24137,2020-11-26,West Sussex,1.0,West Sussex,1,41
17321,2020-09-16,West Sussex,0.6666666666666666,West Sussex,1,41
2537,2020-04-15,West Sussex,0.75,West Sussex,1,41
17513,2020-09-18,West Sussex,0.6,West Sussex,1,41
7529,2020-06-06,West Sussex,0.5,West Sussex,1,41
17225,2020-09-15,West Sussex,1.0,West Sussex,1,41
20009,2020-10-14,West Sussex,0.6666666666666666,West Sussex,1,41
28073,2021-01-06,West Sussex,0.5454545454545454,West Sussex,1,41
14057,2020-08-13,West Sussex,1.0,West Sussex,1,41
15017,2020-08-23,West Sussex,1.0,West Sussex,1,41
29513,2021-01-21,West Sussex,0.8571428571428571,West Sussex,1,41
521,2020-03-25,West Sussex,0.75,West Sussex,1,41
2729,2020-04-17,West Sussex,0.6666666666666666,West Sussex,1,41
20105,2020-10-15,West Sussex,0.4444444444444444,West Sussex,1,41
14345,2020-08-16,West Sussex,1.0,West Sussex,1,41
14249,2020-08-15,West Sussex,1.0,West Sussex,1,41
2057,2020-04-10,West Sussex,1.0,West Sussex,1,41
28361,2021-01-09,West Sussex,0.625,West Sussex,1,41
20681,2020-10-21,West Sussex,0.7,West Sussex,1,41
6473,2020-05-26,West Sussex,0.2727272727272727,West Sussex,1,41
10505,2020-07-07,West Sussex,0.8,West Sussex,1,41
5225,2020-05-13,West Sussex,0.3333333333333333,West Sussex,1,41
19721,2020-10-11,West Sussex,0.5555555555555556,West Sussex,1,41
26345,2020-12-19,West Sussex,0.6,West Sussex,1,41
1961,2020-04-09,West Sussex,0.9473684210526315,West Sussex,1,41
2345,2020-04-13,West Sussex,0.8888888888888888,West Sussex,1,41
17129,2020-09-14,West Sussex,1.0,West Sussex,1,41
20489,2020-10-19,West Sussex,0.8888888888888888,West Sussex,1,41
20585,2020-10-20,West Sussex,0.75,West Sussex,1,41
32585,2021-02-22,West Sussex,0.5,West Sussex,1,41
27401,2020-12-30,West Sussex,0.5,West Sussex,1,41
14633,2020-08-19,West Sussex,0.2857142857142857,West Sussex,1,41
14441,2020-08-17,West Sussex,0.6666666666666666,West Sussex,1,41
20201,2020-10-16,West Sussex,0.6666666666666666,West Sussex,1,41
29609,2021-01-22,West Sussex,1.0,West Sussex,1,41
14537,2020-08-18,West Sussex,0.6,West Sussex,1,41
34601,2021-03-15,West Sussex,1.0,West Sussex,1,41
28457,2021-01-10,West Sussex,0.4444444444444444,West Sussex,1,41
24233,2020-11-27,West Sussex,-0.2,West Sussex,1,41
32777,2021-02-24,West Sussex,0.0,West Sussex,1,41
20297,2020-10-17,West Sussex,0.8,West Sussex,1,41
28265,2021-01-08,West Sussex,0.5,West Sussex,1,41
14729,2020-08-20,West Sussex,0.6,West Sussex,1,41
6569,2020-05-27,West Sussex,0.875,West Sussex,1,41
15113,2020-08-24,West Sussex,1.0,West Sussex,1,41
25865,2020-12-14,West Sussex,0.75,West Sussex,1,41
8489,2020-06-16,West Sussex,1.0,West Sussex,1,41
10601,2020-07-08,West Sussex,-1.0,West Sussex,1,41
2441,2020-04-14,West Sussex,0.8571428571428571,West Sussex,1,41
2825,2020-04-18,West Sussex,0.25,West Sussex,1,41
32681,2021-02-23,West Sussex,1.0,West Sussex,1,41
19817,2020-10-12,West Sussex,0.9090909090909091,West Sussex,1,41
14153,2020-08-14,West Sussex,0.8333333333333334,West Sussex,1,41
24329,2020-11-28,West Sussex,0.3333333333333333,West Sussex,1,41
15209,2020-08-25,West Sussex,0.8,West Sussex,1,41
14921,2020-08-22,West Sussex,0.5,West Sussex,1,41
25961,2020-12-15,West Sussex,1.0,West Sussex,1,41
34985,2021-03-19,West Sussex,1.0,West Sussex,1,41
32969,2021-02-26,West Sussex,1.0,West Sussex,1,41
2633,2020-04-16,West Sussex,1.0,West Sussex,1,41
1482,2020-04-04,East Sussex,0.7857142857142857,East Sussex,1,42
25482,2020-12-10,East Sussex,0.7,East Sussex,1,42
32778,2021-02-24,East Sussex,0.4,East Sussex,1,42
26154,2020-12-17,East Sussex,1.0,East Sussex,1,42
33450,2021-03-03,East Sussex,1.0,East Sussex,1,42
4170,2020-05-02,East Sussex,0.5,East Sussex,1,42
20586,2020-10-20,East Sussex,0.6666666666666666,East Sussex,1,42
27882,2021-01-04,East Sussex,0.8,East Sussex,1,42
8202,2020-06-13,East Sussex,0.3333333333333333,East Sussex,1,42
24810,2020-12-03,East Sussex,0.8571428571428571,East Sussex,1,42
7818,2020-06-09,East Sussex,0.75,East Sussex,1,42
28746,2021-01-13,East Sussex,0.5,East Sussex,1,42
15594,2020-08-29,East Sussex,0.3333333333333333,East Sussex,1,42
28362,2021-01-09,East Sussex,0.75,East Sussex,1,42
30090,2021-01-27,East Sussex,-0.4,East Sussex,1,42
18282,2020-09-26,East Sussex,0.3333333333333333,East Sussex,1,42
14634,2020-08-19,East Sussex,0.75,East Sussex,1,42
14250,2020-08-15,East Sussex,1.0,East Sussex,1,42
20490,2020-10-19,East Sussex,1.0,East Sussex,1,42
10218,2020-07-04,East Sussex,0.7777777777777778,East Sussex,1,42
330,2020-03-23,East Sussex,0.6363636363636364,East Sussex,1,42
7530,2020-06-06,East Sussex,0.75,East Sussex,1,42
17802,2020-09-21,East Sussex,0.8571428571428571,East Sussex,1,42
22602,2020-11-10,East Sussex,1.0,East Sussex,1,42
3498,2020-04-25,East Sussex,0.9,East Sussex,1,42
31722,2021-02-13,East Sussex,0.0,East Sussex,1,42
12042,2020-07-23,East Sussex,0.6666666666666666,East Sussex,1,42
27690,2021-01-02,East Sussex,0.6153846153846154,East Sussex,1,42
234,2020-03-22,East Sussex,0.7777777777777778,East Sussex,1,42
15786,2020-08-31,East Sussex,0.0,East Sussex,1,42
13002,2020-08-02,East Sussex,0.0,East Sussex,1,42
9258,2020-06-24,East Sussex,0.4444444444444444,East Sussex,1,42
15018,2020-08-23,East Sussex,0.4,East Sussex,1,42
23562,2020-11-20,East Sussex,0.4,East Sussex,1,42
21738,2020-11-01,East Sussex,0.625,East Sussex,1,42
5226,2020-05-13,East Sussex,0.8888888888888888,East Sussex,1,42
4266,2020-05-03,East Sussex,0.3333333333333333,East Sussex,1,42
25098,2020-12-06,East Sussex,0.8333333333333334,East Sussex,1,42
3210,2020-04-22,East Sussex,0.5652173913043478,East Sussex,1,42
6954,2020-05-31,East Sussex,0.6,East Sussex,1,42
27306,2020-12-29,East Sussex,0.25,East Sussex,1,42
17706,2020-09-20,East Sussex,0.2222222222222222,East Sussex,1,42
26634,2020-12-22,East Sussex,1.0,East Sussex,1,42
27402,2020-12-30,East Sussex,0.6363636363636364,East Sussex,1,42
15690,2020-08-30,East Sussex,1.0,East Sussex,1,42
24330,2020-11-28,East Sussex,0.75,East Sussex,1,42
5418,2020-05-15,East Sussex,0.8333333333333334,East Sussex,1,42
29034,2021-01-16,East Sussex,0.8,East Sussex,1,42
19050,2020-10-04,East Sussex,0.5,East Sussex,1,42
32970,2021-02-26,East Sussex,1.0,East Sussex,1,42
6186,2020-05-23,East Sussex,0.6363636363636364,East Sussex,1,42
13194,2020-08-04,East Sussex,1.0,East Sussex,1,42
27498,2020-12-31,East Sussex,0.14285714285714285,East Sussex,1,42
26250,2020-12-18,East Sussex,0.5,East Sussex,1,42
22698,2020-11-11,East Sussex,0.75,East Sussex,1,42
3306,2020-04-23,East Sussex,0.6666666666666666,East Sussex,1,42
19626,2020-10-10,East Sussex,0.6666666666666666,East Sussex,1,42
23658,2020-11-21,East Sussex,0.75,East Sussex,1,42
16362,2020-09-06,East Sussex,0.5,East Sussex,1,42
21546,2020-10-30,East Sussex,1.0,East Sussex,1,42
1098,2020-03-31,East Sussex,0.625,East Sussex,1,42
1578,2020-04-05,East Sussex,0.7857142857142857,East Sussex,1,42
906,2020-03-29,East Sussex,0.5769230769230769,East Sussex,1,42
29706,2021-01-23,East Sussex,0.3,East Sussex,1,42
16938,2020-09-12,East Sussex,0.0,East Sussex,1,42
29322,2021-01-19,East Sussex,0.6666666666666666,East Sussex,1,42
25578,2020-12-11,East Sussex,0.5714285714285714,East Sussex,1,42
34314,2021-03-12,East Sussex,1.0,East Sussex,1,42
26922,2020-12-25,East Sussex,1.0,East Sussex,1,42
26346,2020-12-19,East Sussex,0.6363636363636364,East Sussex,1,42
8490,2020-06-16,East Sussex,0.75,East Sussex,1,42
13098,2020-08-03,East Sussex,0.3333333333333333,East Sussex,1,42
21450,2020-10-29,East Sussex,0.75,East Sussex,1,42
12138,2020-07-24,East Sussex,0.625,East Sussex,1,42
31626,2021-02-12,East Sussex,0.4,East Sussex,1,42
34794,2021-03-17,East Sussex,1.0,East Sussex,1,42
31530,2021-02-11,East Sussex,0.8,East Sussex,1,42
714,2020-03-27,East Sussex,0.625,East Sussex,1,42
27594,2021-01-01,East Sussex,0.6363636363636364,East Sussex,1,42
18954,2020-10-03,East Sussex,1.0,East Sussex,1,42
9354,2020-06-25,East Sussex,1.0,East Sussex,1,42
8682,2020-06-18,East Sussex,1.0,East Sussex,1,42
4938,2020-05-10,East Sussex,0.45454545454545453,East Sussex,1,42
11658,2020-07-19,East Sussex,0.6,East Sussex,1,42
11178,2020-07-14,East Sussex,0.5,East Sussex,1,42
25002,2020-12-05,East Sussex,0.5,East Sussex,1,42
10698,2020-07-09,East Sussex,0.0,East Sussex,1,42
13290,2020-08-05,East Sussex,1.0,East Sussex,1,42
33354,2021-03-02,East Sussex,0.6666666666666666,East Sussex,1,42
30762,2021-02-03,East Sussex,0.8571428571428571,East Sussex,1,42
23082,2020-11-15,East Sussex,1.0,East Sussex,1,42
21642,2020-10-31,East Sussex,0.2727272727272727,East Sussex,1,42
28170,2021-01-07,East Sussex,0.2857142857142857,East Sussex,1,42
24618,2020-12-01,East Sussex,1.0,East Sussex,1,42
8874,2020-06-20,East Sussex,0.75,East Sussex,1,42
29418,2021-01-20,East Sussex,0.5,East Sussex,1,42
32394,2021-02-20,East Sussex,0.2,East Sussex,1,42
2442,2020-04-14,East Sussex,0.6923076923076923,East Sussex,1,42
5994,2020-05-21,East Sussex,0.4,East Sussex,1,42
16746,2020-09-10,East Sussex,0.4,East Sussex,1,42
10602,2020-07-08,East Sussex,0.9166666666666666,East Sussex,1,42
31146,2021-02-07,East Sussex,0.25,East Sussex,1,42
14922,2020-08-22,East Sussex,1.0,East Sussex,1,42
11562,2020-07-18,East Sussex,0.3333333333333333,East Sussex,1,42
12618,2020-07-29,East Sussex,1.0,East Sussex,1,42
27786,2021-01-03,East Sussex,0.5,East Sussex,1,42
18474,2020-09-28,East Sussex,0.9,East Sussex,1,42
426,2020-03-24,East Sussex,0.6923076923076923,East Sussex,1,42
34698,2021-03-16,East Sussex,0.75,East Sussex,1,42
810,2020-03-28,East Sussex,0.4666666666666667,East Sussex,1,42
24714,2020-12-02,East Sussex,0.875,East Sussex,1,42
16074,2020-09-03,East Sussex,0.3333333333333333,East Sussex,1,42
33642,2021-03-05,East Sussex,0.14285714285714285,East Sussex,1,42
24234,2020-11-27,East Sussex,0.5,East Sussex,1,42
17994,2020-09-23,East Sussex,0.625,East Sussex,1,42
3786,2020-04-28,East Sussex,0.5833333333333334,East Sussex,1,42
20298,2020-10-17,East Sussex,0.75,East Sussex,1,42
23370,2020-11-18,East Sussex,0.5,East Sussex,1,42
12330,2020-07-26,East Sussex,1.0,East Sussex,1,42
22122,2020-11-05,East Sussex,1.0,East Sussex,1,42
25290,2020-12-08,East Sussex,0.6,East Sussex,1,42
18666,2020-09-30,East Sussex,1.0,East Sussex,1,42
17898,2020-09-22,East Sussex,0.3333333333333333,East Sussex,1,42
23178,2020-11-16,East Sussex,0.0,East Sussex,1,42
9546,2020-06-27,East Sussex,1.0,East Sussex,1,42
2154,2020-04-11,East Sussex,0.5263157894736842,East Sussex,1,42
10410,2020-07-06,East Sussex,0.0,East Sussex,1,42
8778,2020-06-19,East Sussex,0.7142857142857143,East Sussex,1,42
22410,2020-11-08,East Sussex,0.4,East Sussex,1,42
14538,2020-08-18,East Sussex,1.0,East Sussex,1,42
14442,2020-08-17,East Sussex,-0.3333333333333333,East Sussex,1,42
25194,2020-12-07,East Sussex,1.0,East Sussex,1,42
3978,2020-04-30,East Sussex,0.6153846153846154,East Sussex,1,42
19818,2020-10-12,East Sussex,0.6666666666666666,East Sussex,1,42
16170,2020-09-04,East Sussex,0.5,East Sussex,1,42
26826,2020-12-24,East Sussex,0.6,East Sussex,1,42
33738,2021-03-06,East Sussex,1.0,East Sussex,1,42
12426,2020-07-27,East Sussex,0.2,East Sussex,1,42
32586,2021-02-22,East Sussex,0.0,East Sussex,1,42
9642,2020-06-28,East Sussex,1.0,East Sussex,1,42
20202,2020-10-16,East Sussex,0.8571428571428571,East Sussex,1,42
4650,2020-05-07,East Sussex,0.9090909090909091,East Sussex,1,42
34122,2021-03-10,East Sussex,0.0,East Sussex,1,42
22314,2020-11-07,East Sussex,1.0,East Sussex,1,42
28938,2021-01-15,East Sussex,0.4,East Sussex,1,42
28266,2021-01-08,East Sussex,0.7647058823529411,East Sussex,1,42
23274,2020-11-17,East Sussex,1.0,East Sussex,1,42
31050,2021-02-06,East Sussex,0.8,East Sussex,1,42
22218,2020-11-06,East Sussex,0.0,East Sussex,1,42
30954,2021-02-05,East Sussex,0.3333333333333333,East Sussex,1,42
29226,2021-01-18,East Sussex,0.25,East Sussex,1,42
34986,2021-03-19,East Sussex,0.0,East Sussex,1,42
1290,2020-04-02,East Sussex,0.75,East Sussex,1,42
12522,2020-07-28,East Sussex,0.8571428571428571,East Sussex,1,42
32490,2021-02-21,East Sussex,0.0,East Sussex,1,42
6570,2020-05-27,East Sussex,0.75,East Sussex,1,42
8010,2020-06-11,East Sussex,0.5,East Sussex,1,42
10026,2020-07-02,East Sussex,0.75,East Sussex,1,42
18570,2020-09-29,East Sussex,1.0,East Sussex,1,42
29610,2021-01-22,East Sussex,0.6666666666666666,East Sussex,1,42
3882,2020-04-29,East Sussex,0.5882352941176471,East Sussex,1,42
30282,2021-01-29,East Sussex,0.5,East Sussex,1,42
11466,2020-07-17,East Sussex,1.0,East Sussex,1,42
4842,2020-05-09,East Sussex,0.7777777777777778,East Sussex,1,42
8106,2020-06-12,East Sussex,0.8333333333333334,East Sussex,1,42
1194,2020-04-01,East Sussex,0.9473684210526315,East Sussex,1,42
16650,2020-09-09,East Sussex,0.6666666666666666,East Sussex,1,42
21930,2020-11-03,East Sussex,0.75,East Sussex,1,42
15882,2020-09-01,East Sussex,0.5,East Sussex,1,42
2058,2020-04-10,East Sussex,0.7777777777777778,East Sussex,1,42
10122,2020-07-03,East Sussex,0.6,East Sussex,1,42
9450,2020-06-26,East Sussex,1.0,East Sussex,1,42
14346,2020-08-16,East Sussex,0.5,East Sussex,1,42
31338,2021-02-09,East Sussex,1.0,East Sussex,1,42
12234,2020-07-25,East Sussex,1.0,East Sussex,1,42
20106,2020-10-15,East Sussex,0.5714285714285714,East Sussex,1,42
26058,2020-12-16,East Sussex,0.6666666666666666,East Sussex,1,42
16842,2020-09-11,East Sussex,1.0,East Sussex,1,42
3594,2020-04-26,East Sussex,0.5555555555555556,East Sussex,1,42
11082,2020-07-13,East Sussex,1.0,East Sussex,1,42
7338,2020-06-04,East Sussex,0.5,East Sussex,1,42
17226,2020-09-15,East Sussex,0.625,East Sussex,1,42
33834,2021-03-07,East Sussex,1.0,East Sussex,1,42
7722,2020-06-08,East Sussex,0.8,East Sussex,1,42
21834,2020-11-02,East Sussex,0.6666666666666666,East Sussex,1,42
24138,2020-11-26,East Sussex,0.5,East Sussex,1,42
6762,2020-05-29,East Sussex,1.0,East Sussex,1,42
6090,2020-05-22,East Sussex,1.0,East Sussex,1,42
4554,2020-05-06,East Sussex,0.6,East Sussex,1,42
2538,2020-04-15,East Sussex,0.5555555555555556,East Sussex,1,42
18378,2020-09-27,East Sussex,1.0,East Sussex,1,42
31434,2021-02-10,East Sussex,0.3333333333333333,East Sussex,1,42
14826,2020-08-21,East Sussex,1.0,East Sussex,1,42
18858,2020-10-02,East Sussex,0.7272727272727273,East Sussex,1,42
11274,2020-07-15,East Sussex,1.0,East Sussex,1,42
9738,2020-06-29,East Sussex,0.16666666666666666,East Sussex,1,42
12906,2020-08-01,East Sussex,0.6666666666666666,East Sussex,1,42
7146,2020-06-02,East Sussex,0.25,East Sussex,1,42
33546,2021-03-04,East Sussex,0.0,East Sussex,1,42
25386,2020-12-09,East Sussex,-0.5,East Sussex,1,42
11370,2020-07-16,East Sussex,1.0,East Sussex,1,42
15978,2020-09-02,East Sussex,0.6666666666666666,East Sussex,1,42
28842,2021-01-14,East Sussex,-0.3333333333333333,East Sussex,1,42
32874,2021-02-25,East Sussex,1.0,East Sussex,1,42
12714,2020-07-30,East Sussex,0.8,East Sussex,1,42
5898,2020-05-20,East Sussex,0.9,East Sussex,1,42
17418,2020-09-17,East Sussex,1.0,East Sussex,1,42
7050,2020-06-01,East Sussex,0.75,East Sussex,1,42
31242,2021-02-08,East Sussex,1.0,East Sussex,1,42
27114,2020-12-27,East Sussex,0.5555555555555556,East Sussex,1,42
8586,2020-06-17,East Sussex,0.875,East Sussex,1,42
22026,2020-11-04,East Sussex,0.0,East Sussex,1,42
22506,2020-11-09,East Sussex,0.8333333333333334,East Sussex,1,42
5610,2020-05-17,East Sussex,1.0,East Sussex,1,42
1386,2020-04-03,East Sussex,0.9473684210526315,East Sussex,1,42
5706,2020-05-18,East Sussex,0.5454545454545454,East Sussex,1,42
4074,2020-05-01,East Sussex,0.8181818181818182,East Sussex,1,42
16266,2020-09-05,East Sussex,1.0,East Sussex,1,42
23466,2020-11-19,East Sussex,0.5,East Sussex,1,42
26730,2020-12-23,East Sussex,0.5,East Sussex,1,42
20394,2020-10-18,East Sussex,1.0,East Sussex,1,42
19722,2020-10-11,East Sussex,1.0,East Sussex,1,42
30858,2021-02-04,East Sussex,0.3333333333333333,East Sussex,1,42
4746,2020-05-08,East Sussex,0.7777777777777778,East Sussex,1,42
18762,2020-10-01,East Sussex,0.42857142857142855,East Sussex,1,42
30378,2021-01-30,East Sussex,0.0,East Sussex,1,42
3690,2020-04-27,East Sussex,1.0,East Sussex,1,42
2346,2020-04-13,East Sussex,0.45454545454545453,East Sussex,1,42
5322,2020-05-14,East Sussex,0.75,East Sussex,1,42
34218,2021-03-11,East Sussex,0.5,East Sussex,1,42
30186,2021-01-28,East Sussex,0.3076923076923077,East Sussex,1,42
12810,2020-07-31,East Sussex,0.7142857142857143,East Sussex,1,42
14154,2020-08-14,East Sussex,1.0,East Sussex,1,42
3402,2020-04-24,East Sussex,0.42857142857142855,East Sussex,1,42
34602,2021-03-15,East Sussex,0.7272727272727273,East Sussex,1,42
24522,2020-11-30,East Sussex,0.3333333333333333,East Sussex,1,42
13770,2020-08-10,East Sussex,0.4,East Sussex,1,42
8970,2020-06-21,East Sussex,1.0,East Sussex,1,42
27210,2020-12-28,East Sussex,0.8571428571428571,East Sussex,1,42
9066,2020-06-22,East Sussex,1.0,East Sussex,1,42
9834,2020-06-30,East Sussex,0.8333333333333334,East Sussex,1,42
33258,2021-03-01,East Sussex,0.3333333333333333,East Sussex,1,42
13962,2020-08-12,East Sussex,0.3333333333333333,East Sussex,1,42
7626,2020-06-07,East Sussex,0.5,East Sussex,1,42
1962,2020-04-09,East Sussex,0.8333333333333334,East Sussex,1,42
3114,2020-04-21,East Sussex,0.7647058823529411,East Sussex,1,42
2922,2020-04-19,East Sussex,1.0,East Sussex,1,42
10506,2020-07-07,East Sussex,0.42857142857142855,East Sussex,1,42
16554,2020-09-08,East Sussex,0.6,East Sussex,1,42
9162,2020-06-23,East Sussex,0.7142857142857143,East Sussex,1,42
11754,2020-07-20,East Sussex,0.3333333333333333,East Sussex,1,42
6474,2020-05-26,East Sussex,0.7777777777777778,East Sussex,1,42
10794,2020-07-10,East Sussex,1.0,East Sussex,1,42
6282,2020-05-24,East Sussex,1.0,East Sussex,1,42
10314,2020-07-05,East Sussex,1.0,East Sussex,1,42
33162,2021-02-28,East Sussex,1.0,East Sussex,1,42
28074,2021-01-06,East Sussex,0.8636363636363636,East Sussex,1,42
25674,2020-12-12,East Sussex,0.75,East Sussex,1,42
33930,2021-03-08,East Sussex,0.6,East Sussex,1,42
26538,2020-12-21,East Sussex,0.8888888888888888,East Sussex,1,42
8394,2020-06-15,East Sussex,0.5,East Sussex,1,42
15210,2020-08-25,East Sussex,0.8571428571428571,East Sussex,1,42
138,2020-03-21,East Sussex,0.5769230769230769,East Sussex,1,42
32106,2021-02-17,East Sussex,0.6666666666666666,East Sussex,1,42
6378,2020-05-25,East Sussex,0.6666666666666666,East Sussex,1,42
17130,2020-09-14,East Sussex,0.8,East Sussex,1,42
15498,2020-08-28,East Sussex,0.4444444444444444,East Sussex,1,42
9930,2020-07-01,East Sussex,1.0,East Sussex,1,42
11850,2020-07-21,East Sussex,-0.3333333333333333,East Sussex,1,42
20970,2020-10-24,East Sussex,0.8333333333333334,East Sussex,1,42
618,2020-03-26,East Sussex,0.6538461538461539,East Sussex,1,42
